order_item_id,order_id,product_id,quantity,unit_price,line_amount
24520,7258,66,3,18621.83,55865.49
24521,6087,165,5,33970.11,169850.55
24522,7226,17,3,16849.54,50548.62
24523,6594,27,3,47338.29,142014.87
24524,4666,246,2,4233.22,8466.44
24525,415,229,2,1941.39,3882.78
24526,4796,146,1,18328.46,18328.46
24527,5184,181,1,26131.6,26131.6
24528,9585,2,5,25616.9,128084.5
24529,368,54,2,26123.51,52247.02
24530,7551,234,4,6154.3,24617.2
24531,7881,264,5,46571.99,232859.95
24532,2711,226,3,3830.26,11490.78
24533,1309,107,3,37053.69,111161.07
24534,3521,4,5,47819.78,239098.9
24535,2647,180,1,658.39,658.39
24536,7558,44,1,2897.88,2897.88
24537,4321,110,5,39422.92,197114.6
24538,2377,58,2,46326.62,92653.24
24539,3946,269,3,9452.86,28358.58
24540,2215,64,3,867.14,2601.42
24541,8047,170,4,699.9,2799.6
24542,2442,160,3,15165.13,45495.39
24543,2061,37,3,9709.94,29129.82
24544,9702,65,2,4292.89,8585.78
24545,900,134,2,14960.03,29920.06
24546,2104,15,2,17350.99,34701.98
24547,8275,19,2,2148.36,4296.72
24548,9258,211,2,34964.89,69929.78
24549,7822,102,2,16432.14,32864.28
24550,4911,227,4,45578.36,182313.44
24551,6773,70,3,12477.44,37432.32
24552,6712,65,1,8532.02,8532.02
24553,1326,66,1,26234.88,26234.88
24554,4753,128,2,21756.42,43512.84
24555,7949,94,1,27374.16,27374.16
24556,979,191,4,45821.27,183285.08
24557,7709,13,3,14769.11,44307.33
24558,6573,138,2,23901.89,47803.78
24559,6677,2,4,47479.53,189918.12
24560,7072,229,2,29537.56,59075.12
24561,9847,200,2,30440.7,60881.4
24562,9959,161,2,9387.08,18774.16
24563,6888,191,1,38516.45,38516.45
24564,7684,149,1,33728.77,33728.77
24565,4259,8,4,48047.56,192190.24
24566,2645,5,5,400.74,2003.7
24567,1768,270,5,38150.83,190754.15
24568,6171,261,1,38032.94,38032.94
24569,3384,67,5,30362.33,151811.65
24570,4804,218,1,16138.97,16138.97
24571,4052,177,2,49124.76,98249.52
24572,7291,75,2,43980.65,87961.3
24573,398,117,4,36932.58,147730.32
24574,2895,204,5,26900.08,134500.4
24575,6695,42,1,25870.63,25870.63
24576,5920,49,4,3896.8,15587.2
24577,6672,217,1,11125.57,11125.57
24578,7686,142,1,1439.92,1439.92
24579,6369,155,3,4625.49,13876.47
24580,8400,247,5,9648.74,48243.7
24581,7965,49,5,26117.96,130589.8
24582,690,180,1,36441.28,36441.28
24583,2354,122,2,2642.54,5285.08
24584,5918,149,2,14996.1,29992.2
24585,3319,289,3,22105.87,66317.61
24586,3119,181,3,38613.16,115839.48
24587,9008,292,3,39175.05,117525.15
24588,4655,18,4,12402.47,49609.88
24589,4228,154,1,34978.22,34978.22
24590,8689,77,3,21038.3,63114.9
24591,2112,160,4,49480.7,197922.8
24592,1646,94,3,5597.57,16792.71
24593,7457,229,4,9339.99,37359.96
24594,4265,177,5,30520.63,152603.15
24595,5150,64,5,36802.39,184011.95
24596,6974,285,4,19652.75,78611.0
24597,5749,157,1,22507.86,22507.86
24598,3042,165,1,1870.64,1870.64
24599,2040,245,2,20240.63,40481.26
24600,3388,226,2,3821.48,7642.96
24601,2212,161,1,12795.97,12795.97
24602,2927,222,5,43764.71,218823.55
24603,7842,53,4,35364.67,141458.68
24604,21,77,4,37231.91,148927.64
24605,6890,108,3,25031.74,75095.22
24606,289,286,3,46149.46,138448.38
24607,3298,3,2,15183.0,30366.0
24608,8751,214,1,37604.93,37604.93
24609,1746,71,5,27041.99,135209.95
24610,5779,66,1,13841.04,13841.04
24611,7112,246,1,47351.36,47351.36
24612,6175,106,1,45528.66,45528.66
24613,6983,138,3,3855.58,11566.74
24614,3309,189,2,40199.63,80399.26
24615,3189,49,3,25266.13,75798.39
24616,9295,205,4,16416.16,65664.64
24617,8247,88,3,3564.45,10693.35
24618,2963,18,3,23984.45,71953.35
24619,1207,151,5,44954.15,224770.75
24620,9969,5,5,22393.15,111965.75
24621,3682,61,5,42796.6,213983.0
24622,8749,291,4,24661.66,98646.64
24623,3464,284,4,35702.05,142808.2
24624,180,43,2,31737.68,63475.36
24625,9460,117,3,12500.19,37500.57
24626,392,207,2,20950.24,41900.48
24627,4903,275,5,49183.49,245917.45
24628,5466,37,2,42147.84,84295.68
24629,29,274,2,29568.68,59137.36
24630,8438,227,1,9255.06,9255.06
24631,6945,254,4,28747.27,114989.08
24632,4622,235,3,36867.21,110601.63
24633,6480,281,2,34125.71,68251.42
24634,2328,229,4,32292.33,129169.32
24635,3916,62,4,48037.54,192150.16
24636,8287,179,5,23342.49,116712.45
24637,7419,224,5,32025.89,160129.45
24638,8552,246,3,828.36,2485.08
24639,8112,1,2,32652.87,65305.74
24640,8801,143,2,48382.62,96765.24
24641,1525,82,1,27304.22,27304.22
24642,4059,221,3,11911.38,35734.14
24643,6282,69,1,30286.79,30286.79
24644,8267,257,1,42008.63,42008.63
24645,9981,138,2,21822.09,43644.18
24646,59,76,5,1783.33,8916.65
24647,636,164,1,36876.75,36876.75
24648,1879,264,5,22852.27,114261.35
24649,963,284,5,35888.05,179440.25
24650,4729,113,5,2905.96,14529.8
24651,1662,264,5,35336.63,176683.15
24652,579,44,3,14862.82,44588.46
24653,1286,198,4,9932.94,39731.76
24654,5395,181,5,40024.11,200120.55
24655,5247,249,1,20562.54,20562.54
24656,1958,79,3,45971.52,137914.56
24657,3102,279,3,5154.71,15464.13
24658,5629,107,4,38508.14,154032.56
24659,4452,194,5,11553.31,57766.55
24660,1275,31,2,29116.64,58233.28
24661,3426,28,4,22992.9,91971.6
24662,4334,107,5,48048.47,240242.35
24663,8624,141,5,6156.22,30781.1
24664,7806,12,2,38046.28,76092.56
24665,4405,51,2,34066.54,68133.08
24666,191,175,3,37175.78,111527.34
24667,1196,237,4,12397.94,49591.76
24668,983,211,1,6453.05,6453.05
24669,9355,169,4,12292.17,49168.68
24670,875,264,2,28497.88,56995.76
24671,7111,59,5,32981.62,164908.1
24672,3143,183,1,18923.26,18923.26
24673,1257,93,1,17138.52,17138.52
24674,4784,52,2,7572.39,15144.78
24675,1339,209,5,20579.08,102895.4
24676,3157,209,2,12692.5,25385.0
24677,2248,79,4,34833.23,139332.92
24678,6274,204,5,31390.62,156953.1
24679,3025,85,1,31379.27,31379.27
24680,2158,113,4,40839.24,163356.96
24681,542,218,2,29423.79,58847.58
24682,5241,239,2,29034.59,58069.18
24683,7699,178,5,27875.49,139377.45
24684,3489,129,3,25262.86,75788.58
24685,4366,241,3,48483.09,145449.27
24686,1964,120,4,36486.13,145944.52
24687,1105,120,5,12139.39,60696.95
24688,8070,69,3,29060.4,87181.2
24689,5582,120,4,46801.83,187207.32
24690,8122,102,1,43121.06,43121.06
24691,991,87,2,28068.46,56136.92
24692,6364,222,4,17951.09,71804.36
24693,785,1,3,16947.59,50842.77
24694,3396,146,2,2737.52,5475.04
24695,7715,211,5,43217.66,216088.3
24696,3890,130,5,47904.68,239523.4
24697,9083,149,4,26568.53,106274.12
24698,3365,33,3,10984.11,32952.33
24699,5084,117,4,19585.01,78340.04
24700,5504,281,3,40546.14,121638.42
24701,7750,286,4,12300.93,49203.72
24702,2786,256,3,18344.7,55034.1
24703,7045,102,1,39702.95,39702.95
24704,8505,69,2,12904.55,25809.1
24705,7086,134,5,4472.59,22362.95
24706,5100,49,2,47789.05,95578.1
24707,7394,105,3,12751.57,38254.71
24708,3862,61,1,2420.2,2420.2
24709,5136,202,2,4221.46,8442.92
24710,2547,16,2,34314.09,68628.18
24711,5313,5,5,21465.58,107327.9
24712,1166,203,4,26406.26,105625.04
24713,7889,17,5,10996.61,54983.05
24714,8890,152,4,25044.04,100176.16
24715,9574,120,1,11499.24,11499.24
24716,9572,233,4,32978.27,131913.08
24717,1807,135,2,42573.25,85146.5
24718,180,193,2,29885.26,59770.52
24719,5234,119,2,10503.8,21007.6
24720,2007,270,4,23251.73,93006.92
24721,8127,298,1,6757.58,6757.58
24722,8223,74,2,19033.39,38066.78
24723,7174,151,1,45113.15,45113.15
24724,584,45,5,17644.18,88220.9
24725,149,193,4,2111.55,8446.2
24726,477,187,3,8875.78,26627.34
24727,2130,55,2,12850.0,25700.0
24728,4565,193,4,40060.49,160241.96
24729,4990,142,1,8852.3,8852.3
24730,4042,126,1,7141.13,7141.13
24731,3718,55,3,48226.92,144680.76
24732,3080,234,5,10998.65,54993.25
24733,3811,284,2,8325.13,16650.26
24734,625,196,3,38971.51,116914.53
24735,6715,278,3,17692.92,53078.76
24736,6278,232,3,47607.59,142822.77
24737,4867,118,4,8196.43,32785.72
24738,7930,213,5,2222.56,11112.8
24739,1410,299,1,10620.52,10620.52
24740,8588,115,1,16020.54,16020.54
24741,6297,76,2,30594.18,61188.36
24742,6859,125,1,49475.38,49475.38
24743,6382,96,3,20126.7,60380.1
24744,1750,300,4,38246.45,152985.8
24745,1075,27,2,16476.25,32952.5
24746,8211,289,3,35758.78,107276.34
24747,1992,239,3,25160.99,75482.97
24748,1808,89,5,28454.38,142271.9
24749,3068,291,2,13752.77,27505.54
24750,6594,275,2,11734.81,23469.62
24751,4615,67,4,36815.49,147261.96
24752,960,271,2,42643.77,85287.54
24753,4349,243,4,10163.53,40654.12
24754,9999,192,1,30332.06,30332.06
24755,8244,238,5,13728.19,68640.95
24756,4153,34,2,35623.52,71247.04
24757,1057,174,5,23713.64,118568.2
24758,8777,232,5,43587.51,217937.55
24759,5550,250,2,17796.03,35592.06
24760,5622,184,3,19054.76,57164.28
24761,427,64,5,39784.16,198920.8
24762,3877,100,2,3714.5,7429.0
24763,4785,23,2,46223.5,92447.0
24764,1108,163,2,3184.45,6368.9
24765,6312,196,2,21603.17,43206.34
24766,1016,136,3,43658.08,130974.24
24767,9320,95,3,41355.66,124066.98
24768,2819,124,3,19694.42,59083.26
24769,7143,179,5,45785.97,228929.85
24770,3111,160,1,48382.84,48382.84
24771,5509,18,1,46635.63,46635.63
24772,8250,300,4,42803.53,171214.12
24773,2516,98,4,19890.54,79562.16
24774,4741,40,2,22032.98,44065.96
24775,8238,136,5,22007.35,110036.75
24776,7586,56,1,36700.17,36700.17
24777,8465,164,1,19028.13,19028.13
24778,135,277,4,13143.86,52575.44
24779,66,221,4,39253.96,157015.84
24780,8430,86,5,10972.05,54860.25
24781,1209,32,4,18436.39,73745.56
24782,3363,199,1,10132.55,10132.55
24783,6118,112,5,14670.36,73351.8
24784,1008,155,5,10409.13,52045.65
24785,6670,81,4,10818.53,43274.12
24786,437,11,1,1949.76,1949.76
24787,5358,217,1,28903.64,28903.64
24788,6294,12,1,8523.09,8523.09
24789,6863,179,4,4474.47,17897.88
24790,4789,240,1,18002.06,18002.06
24791,545,47,1,19223.75,19223.75
24792,3733,94,2,9671.48,19342.96
24793,1440,69,1,31317.53,31317.53
24794,1670,281,1,15874.74,15874.74
24795,8265,20,3,7105.51,21316.53
24796,1443,156,1,26664.58,26664.58
24797,4475,253,3,24371.08,73113.24
24798,2432,202,1,48992.36,48992.36
24799,7134,51,2,23534.82,47069.64
24800,1701,160,4,46131.2,184524.8
24801,9633,183,4,3591.92,14367.68
24802,9241,135,2,21157.23,42314.46
24803,121,298,2,6727.69,13455.38
24804,3020,118,3,35074.32,105222.96
24805,6637,160,2,45184.31,90368.62
24806,7119,157,5,30369.29,151846.45
24807,1570,4,5,23944.53,119722.65
24808,9933,267,5,49460.6,247303.0
24809,279,185,3,5553.63,16660.89
24810,2397,72,2,49813.1,99626.2
24811,4404,108,2,32721.73,65443.46
24812,7351,7,1,14316.43,14316.43
24813,45,255,5,2064.88,10324.4
24814,283,203,1,20005.39,20005.39
24815,1264,277,1,22075.45,22075.45
24816,5820,27,1,2049.84,2049.84
24817,7575,50,3,38466.88,115400.64
24818,5349,171,1,26758.88,26758.88
24819,2420,28,4,24237.82,96951.28
24820,7742,297,4,42830.41,171321.64
24821,8765,7,1,1624.15,1624.15
24822,481,290,5,32551.84,162759.2
24823,5252,205,3,38235.65,114706.95
24824,2065,273,3,7312.35,21937.05
24825,1045,15,4,18008.79,72035.16
24826,6816,16,5,20720.45,103602.25
24827,577,91,2,43452.15,86904.3
24828,7686,289,1,15047.4,15047.4
24829,1826,159,5,42592.78,212963.9
24830,4014,158,3,47090.94,141272.82
24831,4913,80,5,24584.65,122923.25
24832,5932,32,5,26760.65,133803.25
24833,6182,262,2,13802.6,27605.2
24834,4391,205,5,5012.38,25061.9
24835,5256,123,3,31165.58,93496.74
24836,3688,205,5,43090.95,215454.75
24837,210,83,5,9697.44,48487.2
24838,9354,193,4,22746.68,90986.72
24839,2708,209,1,39948.8,39948.8
24840,7441,24,5,26359.46,131797.3
24841,9432,270,2,47418.55,94837.1
24842,3104,257,5,19047.48,95237.4
24843,1245,106,2,28276.53,56553.06
24844,192,7,2,43280.94,86561.88
24845,4973,124,1,28274.98,28274.98
24846,4867,67,3,2282.18,6846.54
24847,5865,263,5,43769.83,218849.15
24848,74,121,5,42984.15,214920.75
24849,888,3,3,44269.3,132807.9
24850,3873,51,2,17939.67,35879.34
24851,6457,250,2,47081.06,94162.12
24852,5710,146,4,47559.24,190236.96
24853,4883,271,5,9257.7,46288.5
24854,5636,272,2,25740.59,51481.18
24855,3614,147,3,20106.12,60318.36
24856,3708,103,1,23571.86,23571.86
24857,5664,55,4,2743.14,10972.56
24858,2886,270,3,34500.86,103502.58
24859,4268,206,4,30857.79,123431.16
24860,1644,240,5,38510.57,192552.85
24861,6699,161,4,20690.97,82763.88
24862,2347,70,3,11535.55,34606.65
24863,4354,254,2,29150.09,58300.18
24864,1627,105,1,3873.51,3873.51
24865,3272,52,3,40718.25,122154.75
24866,9369,297,2,40656.64,81313.28
24867,2974,259,2,42585.97,85171.94
24868,9093,127,4,5633.21,22532.84
24869,705,257,2,27955.24,55910.48
24870,78,77,2,17986.65,35973.3
24871,7021,3,5,1776.42,8882.1
24872,9083,128,5,45842.13,229210.65
24873,7445,38,2,38692.6,77385.2
24874,6040,88,3,13402.37,40207.11
24875,1163,222,1,44069.94,44069.94
24876,1414,242,3,20040.69,60122.07
24877,508,130,2,12395.13,24790.26
24878,3629,157,4,25122.39,100489.56
24879,4953,28,5,39277.58,196387.9
24880,2030,104,4,16471.48,65885.92
24881,4455,6,4,14549.28,58197.12
24882,4703,18,3,27770.5,83311.5
24883,3468,158,2,19960.75,39921.5
24884,7176,201,1,2584.65,2584.65
24885,6102,103,4,11276.23,45104.92
24886,7337,249,3,34991.37,104974.11
24887,7666,31,5,47528.38,237641.9
24888,3272,47,5,44355.63,221778.15
24889,3479,36,1,1532.63,1532.63
24890,9519,73,5,43461.76,217308.8
24891,9204,47,3,1013.56,3040.68
24892,3345,200,5,872.88,4364.4
24893,5797,181,3,16750.57,50251.71
24894,4136,106,5,6651.21,33256.05
24895,8244,142,1,29274.36,29274.36
24896,3767,166,1,38368.34,38368.34
24897,1024,130,1,38976.17,38976.17
24898,8213,111,3,28627.16,85881.48
24899,6811,263,2,3548.87,7097.74
24900,983,201,5,26408.38,132041.9
24901,5127,66,4,25281.65,101126.6
24902,8137,242,1,32266.94,32266.94
24903,2258,269,4,28867.07,115468.28
24904,2450,262,4,35247.08,140988.32
24905,2107,131,1,24142.2,24142.2
24906,7563,267,3,42229.88,126689.64
24907,3490,112,3,9022.26,27066.78
24908,1654,131,3,10463.57,31390.71
24909,6953,181,5,10758.76,53793.8
24910,4884,207,5,12664.72,63323.6
24911,2263,297,2,25486.07,50972.14
24912,8004,176,4,16307.89,65231.56
24913,7016,130,2,19124.72,38249.44
24914,1514,134,3,36460.12,109380.36
24915,6898,284,2,21635.71,43271.42
24916,1639,66,3,18799.6,56398.8
24917,6701,27,3,6463.23,19389.69
24918,2396,159,3,19674.15,59022.45
24919,2603,185,5,30444.69,152223.45
24920,6551,31,1,39162.43,39162.43
24921,8192,81,1,28293.11,28293.11
24922,3599,137,4,16967.23,67868.92
24923,4552,36,2,15614.68,31229.36
24924,6937,276,3,45653.77,136961.31
24925,3044,295,5,27600.08,138000.4
24926,2820,139,2,11566.2,23132.4
24927,5248,169,5,36143.68,180718.4
24928,7459,68,1,20904.93,20904.93
24929,4901,16,2,34272.11,68544.22
24930,4884,32,3,7619.41,22858.23
24931,6802,190,2,40126.17,80252.34
24932,7686,7,2,29548.5,59097.0
24933,6492,152,4,12690.99,50763.96
24934,2741,286,2,26837.56,53675.12
24935,7107,123,2,8383.81,16767.62
24936,3803,153,1,31485.73,31485.73
24937,9991,91,1,24107.64,24107.64
24938,5664,251,1,17226.07,17226.07
24939,3454,58,1,15683.75,15683.75
24940,8343,292,5,21363.02,106815.1
24941,5007,59,4,10670.43,42681.72
24942,2844,123,5,29866.21,149331.05
24943,9889,264,4,10042.53,40170.12
24944,5916,87,4,12036.35,48145.4
24945,2558,263,5,19453.0,97265.0
24946,6041,265,1,38734.3,38734.3
24947,9211,196,4,44244.6,176978.4
24948,5904,187,1,46126.35,46126.35
24949,6873,146,2,13614.75,27229.5
24950,8222,17,5,19922.53,99612.65
24951,3905,141,3,9894.75,29684.25
24952,822,77,1,16838.49,16838.49
24953,6519,194,2,13648.12,27296.24
24954,3998,258,1,21258.15,21258.15
24955,5181,10,5,22882.59,114412.95
24956,2567,268,2,43836.31,87672.62
24957,8352,48,4,31518.02,126072.08
24958,1680,13,4,38063.37,152253.48
24959,5770,139,5,5969.41,29847.05
24960,2277,124,4,32708.71,130834.84
24961,5944,71,2,12049.95,24099.9
24962,3260,167,5,9880.26,49401.3
24963,3306,100,1,18309.96,18309.96
24964,7332,158,1,26846.51,26846.51
24965,408,86,1,23618.73,23618.73
24966,6385,281,2,12454.18,24908.36
24967,6951,120,2,28210.86,56421.72
24968,8703,46,5,25386.28,126931.4
24969,513,190,3,8580.2,25740.6
24970,4496,260,5,28097.76,140488.8
24971,2350,24,5,2991.41,14957.05
24972,244,164,4,26493.27,105973.08
24973,4608,94,1,27735.62,27735.62
24974,8669,167,4,46751.75,187007.0
24975,5395,265,5,1486.45,7432.25
24976,7543,139,1,44320.6,44320.6
24977,6266,8,4,41818.86,167275.44
24978,3958,281,4,30890.58,123562.32
24979,6459,161,3,40510.84,121532.52
24980,5463,157,1,1992.05,1992.05
24981,1662,141,5,23984.05,119920.25
24982,2183,40,3,47976.07,143928.21
24983,1548,50,5,41514.09,207570.45
24984,789,289,2,42545.24,85090.48
24985,5742,239,1,38008.5,38008.5
24986,9272,127,3,41926.56,125779.68
24987,4425,72,4,22503.34,90013.36
24988,9664,173,5,31085.35,155426.75
24989,4974,73,4,4411.23,17644.92
24990,787,207,4,14573.99,58295.96
24991,855,187,5,23665.19,118325.95
24992,3015,300,3,5504.74,16514.22
24993,4112,30,5,35063.84,175319.2
24994,7640,203,5,13048.32,65241.6
24995,9455,228,1,10178.65,10178.65
24996,1985,292,2,46187.34,92374.68
24997,8496,149,1,16405.64,16405.64
24998,6005,233,2,28461.66,56923.32
24999,6264,263,3,15074.26,45222.78
25000,9046,109,3,2290.9,6872.7
25001,390,64,2,18209.71,36419.42
25002,2572,186,5,33287.58,166437.9
25003,9375,87,1,21330.84,21330.84
25004,2783,19,2,18656.84,37313.68
25005,2898,108,4,39402.26,157609.04
25006,8308,162,5,475.03,2375.15
25007,2949,48,1,49955.87,49955.87
25008,8750,123,4,268.28,1073.12
25009,7693,131,4,22667.98,90671.92
25010,1937,172,3,26353.61,79060.83
25011,7148,133,3,4195.99,12587.97
25012,7912,267,4,40841.37,163365.48
25013,7183,281,2,43108.72,86217.44
25014,3213,1,1,13986.05,13986.05
25015,2473,225,3,37638.3,112914.9
25016,4019,5,2,9162.14,18324.28
25017,1355,175,1,1148.81,1148.81
25018,7198,216,2,32996.36,65992.72
25019,1303,254,2,11269.54,22539.08
25020,8295,275,2,30066.96,60133.92
25021,8066,177,2,35271.28,70542.56
25022,408,83,5,25546.41,127732.05
25023,8504,251,4,26264.58,105058.32
25024,688,291,2,18053.39,36106.78
25025,7477,51,5,18910.46,94552.3
25026,7303,17,2,2494.2,4988.4
25027,1794,220,4,12513.8,50055.2
25028,4428,9,5,23286.84,116434.2
25029,5378,284,2,14218.96,28437.92
25030,60,17,2,47579.43,95158.86
25031,9710,181,3,9806.42,29419.26
25032,3771,235,2,28266.61,56533.22
25033,6536,85,4,34444.76,137779.04
25034,3938,92,4,21750.22,87000.88
25035,8078,102,4,9870.21,39480.84
25036,1764,9,4,30033.78,120135.12
25037,1185,273,5,1200.3,6001.5
25038,8772,251,4,39032.21,156128.84
25039,7891,291,3,39566.76,118700.28
25040,1539,105,3,34472.84,103418.52
25041,6954,257,1,10024.38,10024.38
25042,309,141,2,4838.89,9677.78
25043,353,99,3,22542.98,67628.94
25044,773,193,2,9273.33,18546.66
25045,4767,63,1,16416.97,16416.97
25046,4507,156,2,9712.54,19425.08
25047,871,271,4,14937.25,59749.0
25048,6174,188,3,23141.87,69425.61
25049,105,71,5,48809.06,244045.3
25050,7063,152,2,13335.54,26671.08
25051,1227,250,1,7970.91,7970.91
25052,4763,151,4,8363.06,33452.24
25053,3512,62,2,45785.32,91570.64
25054,6945,240,5,42224.0,211120.0
25055,4815,219,4,12660.49,50641.96
25056,8799,217,5,32134.2,160671.0
25057,170,241,4,34711.77,138847.08
25058,5354,152,4,43348.48,173393.92
25059,6277,160,4,44877.55,179510.2
25060,5741,162,2,27813.97,55627.94
25061,4786,258,2,49265.77,98531.54
25062,9951,277,5,36005.88,180029.4
25063,7472,127,4,36991.47,147965.88
25064,6944,194,1,3858.26,3858.26
25065,6548,8,2,14732.54,29465.08
25066,6674,78,4,22247.53,88990.12
25067,343,155,3,31842.79,95528.37
25068,1759,232,5,32409.22,162046.1
25069,4057,271,3,10182.34,30547.02
25070,7804,43,5,28128.89,140644.45
25071,5773,42,2,30501.93,61003.86
25072,2375,174,3,28424.25,85272.75
25073,3709,185,1,225.25,225.25
25074,5335,252,2,26185.1,52370.2
25075,5683,90,4,44340.89,177363.56
25076,5771,37,4,37350.75,149403.0
25077,343,128,1,46670.65,46670.65
25078,6627,89,3,25655.0,76965.0
25079,9693,111,2,20014.92,40029.84
25080,1363,45,5,13267.86,66339.3
25081,4084,73,1,30797.01,30797.01
25082,9510,256,2,46805.01,93610.02
25083,6481,115,3,28162.55,84487.65
25084,6558,172,1,39362.84,39362.84
25085,7184,269,4,11016.44,44065.76
25086,7142,156,5,14165.92,70829.6
25087,808,34,5,11587.94,57939.7
25088,8193,132,3,23191.41,69574.23
25089,3880,162,5,29262.44,146312.2
25090,3103,229,5,8787.15,43935.75
25091,6831,213,1,30845.39,30845.39
25092,6955,251,2,17587.73,35175.46
25093,3771,172,1,17473.13,17473.13
25094,5738,104,2,29260.96,58521.92
25095,3817,96,3,12543.37,37630.11
25096,4398,162,2,20819.35,41638.7
25097,7054,23,1,39970.14,39970.14
25098,450,247,5,44632.13,223160.65
25099,3111,96,4,5886.17,23544.68
25100,2336,181,4,24300.18,97200.72
25101,5363,205,5,4581.17,22905.85
25102,5337,102,1,35730.98,35730.98
25103,1066,272,2,48001.63,96003.26
25104,2253,251,3,46938.58,140815.74
25105,5649,182,2,31448.04,62896.08
25106,1108,224,3,44267.02,132801.06
25107,1931,106,1,45855.54,45855.54
25108,6146,134,3,30661.75,91985.25
25109,7240,58,1,23420.97,23420.97
25110,9437,50,1,28039.52,28039.52
25111,5528,33,2,49015.28,98030.56
25112,9074,33,4,32682.33,130729.32
25113,3718,116,3,28285.26,84855.78
25114,3532,299,1,38059.73,38059.73
25115,4694,265,4,8204.68,32818.72
25116,1499,75,1,33209.83,33209.83
25117,5974,57,5,5148.15,25740.75
25118,596,110,1,40817.26,40817.26
25119,3664,93,2,36406.42,72812.84
25120,7876,273,3,48811.65,146434.95
25121,9893,141,3,20754.76,62264.28
25122,7266,20,4,7317.51,29270.04
25123,7670,175,4,31428.08,125712.32
25124,9959,73,4,36088.81,144355.24
25125,8162,167,1,46806.52,46806.52
25126,3216,251,2,11776.29,23552.58
25127,9903,2,3,13931.03,41793.09
25128,9375,160,5,40945.36,204726.8
25129,6924,125,1,37259.5,37259.5
25130,3592,245,1,29991.34,29991.34
25131,6268,138,4,9098.72,36394.88
25132,9722,173,4,25013.91,100055.64
25133,3937,21,4,25833.62,103334.48
25134,7380,170,5,48371.94,241859.7
25135,6703,271,1,41003.56,41003.56
25136,9875,227,3,3281.97,9845.91
25137,7927,72,5,14991.29,74956.45
25138,8060,36,4,18979.4,75917.6
25139,7546,129,5,17544.15,87720.75
25140,1428,28,3,16577.59,49732.77
25141,9420,297,4,29749.19,118996.76
25142,1968,10,5,2239.96,11199.8
25143,2055,18,2,10809.32,21618.64
25144,7676,32,4,33285.94,133143.76
25145,4419,43,4,16582.05,66328.2
25146,8197,200,5,24147.66,120738.3
25147,3944,76,2,45948.99,91897.98
25148,1318,268,2,40133.7,80267.4
25149,5188,287,3,7004.49,21013.47
25150,1956,144,2,28658.86,57317.72
25151,5878,211,3,28353.99,85061.97
25152,3305,36,1,37014.14,37014.14
25153,2593,237,2,5287.34,10574.68
25154,6401,197,5,45586.89,227934.45
25155,5744,291,3,43521.94,130565.82
25156,3229,116,1,42398.44,42398.44
25157,7956,238,2,34980.35,69960.7
25158,8994,292,1,30169.98,30169.98
25159,4958,247,3,11989.12,35967.36
25160,9439,263,1,49477.77,49477.77
25161,2382,287,3,23908.79,71726.37
25162,6250,184,3,8775.39,26326.17
25163,1333,51,5,8790.08,43950.4
25164,6219,267,5,38489.64,192448.2
25165,9198,111,1,14767.06,14767.06
25166,6974,233,4,47113.25,188453.0
25167,302,249,1,975.04,975.04
25168,6019,243,4,37881.28,151525.12
25169,6833,104,5,17074.25,85371.25
25170,8634,142,4,14940.43,59761.72
25171,4038,58,4,49990.68,199962.72
25172,2179,151,3,46421.49,139264.47
25173,7804,272,2,20797.46,41594.92
25174,2571,165,1,22969.13,22969.13
25175,6260,263,4,23103.28,92413.12
25176,1885,267,5,6730.62,33653.1
25177,6213,94,5,29311.15,146555.75
25178,2168,23,1,24748.47,24748.47
25179,517,104,2,24592.41,49184.82
25180,7850,291,3,12707.64,38122.92
25181,9946,87,3,20712.81,62138.43
25182,5449,187,1,12742.5,12742.5
25183,7175,258,3,24274.07,72822.21
25184,711,160,5,41945.79,209728.95
25185,103,295,1,36811.6,36811.6
25186,7220,155,1,31725.27,31725.27
25187,9885,112,1,8765.39,8765.39
25188,5652,56,3,31237.73,93713.19
25189,7112,174,5,9620.73,48103.65
25190,3830,16,1,1623.7,1623.7
25191,9243,5,4,47263.5,189054.0
25192,5233,111,2,2965.35,5930.7
25193,1989,129,4,6585.24,26340.96
25194,5745,15,5,33110.99,165554.95
25195,2746,101,3,25039.28,75117.84
25196,1427,261,3,23348.52,70045.56
25197,559,251,3,9558.11,28674.33
25198,2402,148,1,1477.85,1477.85
25199,5877,1,4,2424.58,9698.32
25200,162,290,2,49717.93,99435.86
25201,3934,297,2,328.32,656.64
25202,6867,10,5,35141.89,175709.45
25203,7694,192,4,26342.15,105368.6
25204,7372,242,3,20869.72,62609.16
25205,1543,181,3,40103.84,120311.52
25206,4781,86,4,15692.73,62770.92
25207,4988,154,3,32506.37,97519.11
25208,1358,105,5,29306.07,146530.35
25209,4914,41,3,31554.66,94663.98
25210,7294,265,2,4541.59,9083.18
25211,2543,287,4,313.68,1254.72
25212,5045,166,3,3539.34,10618.02
25213,542,102,1,41009.16,41009.16
25214,7513,95,5,5522.25,27611.25
25215,9044,280,3,16527.9,49583.7
25216,9578,69,2,43664.68,87329.36
25217,8726,290,2,18172.17,36344.34
25218,2586,59,3,13669.89,41009.67
25219,2894,136,2,28297.28,56594.56
25220,1094,14,1,40232.28,40232.28
25221,4761,199,1,27052.52,27052.52
25222,5213,205,5,35821.65,179108.25
